Order ID,Date,Product,Category,Price,Age,Provence,Customer ID,Quantity
7362,2022-08-29,NIKKEBY,Chests of drawers & drawer units,345.0,72,Luxemburg,574,7
7362,2022-08-29,BILLY / OXBERG,Cabinets & cupboards,930.0,72,Luxemburg,574,4
7362,2022-08-29,JONAXEL,Chests of drawers & drawer units,200.0,72,Luxemburg,574,4
7363,2022-05-29,ALGOT,Bookcases & shelving units,20.0,32,Luxemburg,323,4
7363,2022-05-29,KIVIK,Sofas & armchairs,950.0,32,Luxemburg,323,8
7363,2022-05-29,ÖVRARYD / JANINGE,Chairs,1535.0,32,Luxemburg,323,4
7363,2022-05-29,PAX,Wardrobes,3115.0,32,Luxemburg,323,10
7364,2022-11-16,BROR,Bookcases & shelving units,1340.0,71,Namen,185,6
7364,2022-11-16,KALLAX,Room dividers,1350.0,71,Namen,185,7
7364,2022-11-16,LIXHULT,Cabinets & cupboards,495.0,71,Namen,185,9
7364,2022-11-16,ÄPPLARÖ,Outdoor furniture,205.0,71,Namen,185,4
7364,2022-11-16,TROFAST,Nursery furniture,55.0,71,Namen,185,3
7365,2022-09-28,BLÅMES,Chairs,375.0,59,Vlaams-Brabant,921,8
7365,2022-09-28,BILLY / OXBERG,Bookcases & shelving units,1790.0,59,Vlaams-Brabant,921,3
7365,2022-09-28,TINGBY / LEIFARNE,Chairs,2165.0,59,Vlaams-Brabant,921,6
7366,2022-04-30,SVALNÄS,Bookcases & shelving units,1245.0,73,Vlaams-Brabant,364,6
7366,2022-04-30,POÄNG,Chairs,1210.0,73,Vlaams-Brabant,364,10
7367,2022-10-07,NORSBORG,Chairs,1740.0,75,Luxemburg,733,6
7368,2022-03-04,LINNMON / KRILLE,Tables & desks,385.0,18,West-Vlaanderen,801,9
7369,2022-04-09,KUDDARNA,Outdoor furniture,39.0,73,Oost-Vlaanderen,126,6
7369,2022-04-09,FRANKLIN,Bar furniture,149.0,73,Oost-Vlaanderen,126,7
7369,2022-04-09,NORRNÄS,Chairs,325.0,73,Oost-Vlaanderen,126,7
7369,2022-04-09,KLIMPEN / TORSKLINT,Tables & desks,950.0,73,Oost-Vlaanderen,126,5
7369,2022-04-09,LANEBERG / KARLJAN,Chairs,1195.0,73,Oost-Vlaanderen,126,7
7370,2022-06-11,EKEDALEN,Tables & desks,995.0,39,Antwerpen,184,8
7370,2022-06-11,BEKANT,Tables & desks,1255.0,39,Antwerpen,184,8
7370,2022-06-11,POÄNG,Chairs,425.0,39,Antwerpen,184,1
7371,2022-04-03,MALSJÖ,TV & media furniture,1895.0,98,Limburg,416,1
7371,2022-04-03,VITTSJÖ,Bookcases & shelving units,695.0,98,Limburg,416,8
7372,2022-04-30,PAX,Wardrobes,3540.0,77,West-Vlaanderen,687,2
7373,2022-08-31,MÖRBYLÅNGA / VOLFGANG,Tables & desks,3795.0,53,Limburg,532,1
7373,2022-08-31,VIKHAMMER,Tables & desks,395.0,53,Limburg,532,10
7373,2022-08-31,HEMNES,TV & media furniture,3360.0,53,Limburg,532,3
7374,2023-02-18,STUVA / FRITIDS,Children's furniture,375.0,78,Henegouwen,52,7
7374,2023-02-18,IVAR,Bookcases & shelving units,1225.0,78,Henegouwen,52,8
7374,2023-02-18,ÖRFJÄLL,Chairs,195.0,78,Henegouwen,52,3
7374,2023-02-18,ELVARLI,Wardrobes,1231.0,78,Henegouwen,52,8
7374,2023-02-18,KALLAX,Bookcases & shelving units,745.0,78,Henegouwen,52,10
7375,2023-02-12,VIMLE,Sofas & armchairs,1290.0,66,Vlaams-Brabant,528,9
7375,2023-02-12,SUNNERSTA,Trolleys,125.0,66,Vlaams-Brabant,528,4
7375,2023-02-12,JONAXEL,Bookcases & shelving units,560.0,66,Vlaams-Brabant,528,5
7375,2023-02-12,POÄNG,Chairs,1210.0,66,Vlaams-Brabant,528,9
7375,2023-02-12,JONAXEL,Bookcases & shelving units,55.0,66,Vlaams-Brabant,528,5
7376,2022-10-05,MÖRBYLÅNGA / TOSSBERG,Tables & desks,5465.0,20,Limburg,149,1
7377,2022-11-09,SUNDLANDET,Wardrobes,716.0,27,Namen,740,10
7377,2022-11-09,MALM,Beds,920.0,27,Namen,740,5
7377,2022-11-09,LIDHULT,Beds,3340.0,27,Namen,740,9
7377,2022-11-09,POÄNG,Sofas & armchairs,275.0,27,Namen,740,4
7378,2022-06-02,MÖRBYLÅNGA / BERNHARD,Chairs,5275.0,99,Limburg,93,4
7378,2022-06-02,NORRÅKER / NORRÅKER,Chairs,1266.0,99,Limburg,93,2
7378,2022-06-02,EKET,Cabinets & cupboards,1391.0,99,Limburg,93,6
7378,2022-06-02,MINNEN,Beds,395.0,99,Limburg,93,10
7379,2022-07-04,LAPPVIKEN,Cabinets & cupboards,45.0,86,West-Vlaanderen,198,5
7380,2022-03-15,HEMNES,Cabinets & cupboards,1395.0,81,Limburg,788,9
7380,2022-03-15,SLÄKT,Beds,620.0,81,Limburg,788,10
7381,2022-05-10,LANGUR,Chairs,35.0,85,Limburg,322,9
7381,2022-05-10,BRIMNES,TV & media furniture,1265.0,85,Limburg,322,8
7382,2022-03-07,PLATSA,Chests of drawers & drawer units,443.0,62,Vlaams-Brabant,350,1
7383,2022-12-21,VIMLE,Sofas & armchairs,1585.0,67,Waals-Brabant,270,8
7384,2022-10-05,STALLARP,Cabinets & cupboards,45.0,89,Antwerpen,877,1
7384,2022-10-05,POÄNG,Sofas & armchairs,172.0,89,Antwerpen,877,10
7384,2022-10-05,GRÖNLID,Chairs,995.0,89,Antwerpen,877,4
7384,2022-10-05,SJÄLLAND,Outdoor furniture,276.0,89,Antwerpen,877,3
7385,2022-07-24,FREKVENS,Chairs,177.0,57,Vlaams-Brabant,642,10
7385,2022-07-24,BJÄRRED,TV & media furniture,49.0,57,Vlaams-Brabant,642,8
7385,2022-07-24,RÅSKOG,Chairs,175.0,57,Vlaams-Brabant,642,2
7385,2022-07-24,HAVSTEN,Outdoor furniture,1075.0,57,Vlaams-Brabant,642,1
7385,2022-07-24,KULLABERG,Chairs,175.0,57,Vlaams-Brabant,642,1
7386,2022-03-12,TROFAST,Nursery furniture,395.0,97,Antwerpen,181,2
7387,2022-05-22,TÄRENDÖ / ADDE,Chairs,285.0,99,Antwerpen,949,10
7387,2022-05-22,KURA,Beds,125.0,99,Antwerpen,949,6
7387,2022-05-22,JANINGE,Chairs,595.0,99,Antwerpen,949,9
7387,2022-05-22,BROR,Bookcases & shelving units,530.0,99,Antwerpen,949,3
7387,2022-05-22,IVAR,Bookcases & shelving units,428.0,99,Antwerpen,949,7
7388,2022-05-29,LIDHULT,Beds,5840.0,64,Vlaams-Brabant,843,5
7388,2022-05-29,GRÖNLID,Sofas & armchairs,2700.0,64,Vlaams-Brabant,843,10
7388,2022-05-29,LINNMON / ADILS,Tables & desks,111.0,64,Vlaams-Brabant,843,2
7388,2022-05-29,OBSERVATÖR,Bookcases & shelving units,15.0,64,Vlaams-Brabant,843,6
7389,2022-07-26,GRÖNLID,Sofas & armchairs,170.0,47,Luxemburg,452,5
7390,2022-12-07,TÄRNÖ,Outdoor furniture,199.0,57,Luik,738,2
7391,2022-10-29,HATTEFJÄLL,Chairs,1295.0,84,Antwerpen,724,6
7392,2023-02-04,EKTORP,Sofas & armchairs,1750.0,93,Luik,464,10
7392,2023-02-04,MALM,Chests of drawers & drawer units,295.0,93,Luik,464,9
7392,2023-02-04,KALLAX,Bookcases & shelving units,345.0,93,Luik,464,5
7393,2022-09-06,IVAR,Bookcases & shelving units,570.0,19,Henegouwen,328,8
7393,2022-09-06,NORRARYD,Chairs,395.0,19,Henegouwen,328,4
7393,2022-09-06,BESTÅ / EKET,TV & media furniture,1469.0,19,Henegouwen,328,10
7393,2022-09-06,GRÖNLID,Sofas & armchairs,960.0,19,Henegouwen,328,1
7393,2022-09-06,RÖNNINGE,Café furniture,345.0,19,Henegouwen,328,9
7394,2022-06-20,SONGESAND,Tables & desks,155.0,93,Henegouwen,457,1
7394,2022-06-20,HANVIKEN,TV & media furniture,100.0,93,Henegouwen,457,10
7394,2022-06-20,NORRÅKER / NORRÅKER,Chairs,1385.0,93,Henegouwen,457,6
7395,2022-05-30,TOSTERÖ,Outdoor furniture,75.0,49,Henegouwen,394,2
7395,2022-05-30,JUSTINA,Chairs,19.0,49,Henegouwen,394,2
7395,2022-05-30,EKEDALEN / HENRIKSDAL,Tables & desks,2765.0,49,Henegouwen,394,10
7395,2022-05-30,YPPERLIG / NILSOVE,Chairs,2575.0,49,Henegouwen,394,9
7395,2022-05-30,LERHAMN,Chairs,979.0,49,Henegouwen,394,8
7396,2022-06-03,BESTÅ,TV & media furniture,1081.0,38,Henegouwen,659,7
7396,2022-06-03,TROFAST,Nursery furniture,275.0,38,Henegouwen,659,1
7396,2022-06-03,ELVARLI,Wardrobes,1538.0,38,Henegouwen,659,6
7396,2022-06-03,BAGGANÄS,TV & media furniture,22.0,38,Henegouwen,659,1
7396,2022-06-03,IVAR,Bookcases & shelving units,1155.0,38,Henegouwen,659,2
7397,2022-12-12,ELVARLI,Wardrobes,1231.0,98,Antwerpen,111,3
7397,2022-12-12,HAVSTA,Cabinets & cupboards,975.0,98,Antwerpen,111,10
7397,2022-12-12,GRÖNLID,Sofas & armchairs,900.0,98,Antwerpen,111,5
7398,2022-10-01,YPPERLIG / NILSOVE,Tables & desks,2575.0,31,Luik,108,6
7398,2022-10-01,INGATORP / INGOLF,Tables & desks,2615.0,31,Luik,108,3
7398,2022-10-01,FÖRHÖJA,Trolleys,645.0,31,Luik,108,10
7398,2022-10-01,HEJNE,Bookcases & shelving units,165.0,31,Luik,108,4
7398,2022-10-01,ÄPPLARÖ,Outdoor furniture,255.0,31,Luik,108,4
7399,2022-09-17,VALLENTUNA,Sofas & armchairs,680.0,45,Henegouwen,906,1
7400,2022-05-11,VIMLE,Beds,2945.0,41,Antwerpen,791,9
7400,2022-05-11,POÄNG,Chairs,1210.0,41,Antwerpen,791,4
7400,2022-05-11,IVAR,Bookcases & shelving units,1045.0,41,Antwerpen,791,4
7401,2022-09-27,BRIMNES,TV & media furniture,595.0,53,Antwerpen,765,10
7402,2022-07-10,VOLFGANG,Chairs,175.0,20,Henegouwen,678,10
7402,2022-07-10,TROFAST,Children's furniture,260.0,20,Henegouwen,678,10
7402,2022-07-10,TROGEN,Chairs,89.0,20,Henegouwen,678,6
7402,2022-07-10,GAMLARP,Sofas & armchairs,2795.0,20,Henegouwen,678,4
7403,2023-01-23,VIPPÄRT,Chairs,29.0,65,Vlaams-Brabant,471,9
7403,2023-01-23,SOLGUL,Beds,395.0,65,Vlaams-Brabant,471,9
7403,2023-01-23,STUVA / FRITIDS,Nursery furniture,395.0,65,Vlaams-Brabant,471,2
7404,2022-02-28,KNARREVIK,Tables & desks,39.0,82,Luik,295,4
7404,2022-02-28,SÖDERHAMN,Sofas & armchairs,1990.0,82,Luik,295,4
7404,2022-02-28,OBSERVATÖR,Bookcases & shelving units,5.0,82,Luik,295,6
7405,2022-09-29,EKET,Bookcases & shelving units,978.0,44,Vlaams-Brabant,214,8
7405,2022-09-29,SVÄRTA,Beds,875.0,44,Vlaams-Brabant,214,4
7405,2022-09-29,GUNDE,Chairs,30.0,44,Vlaams-Brabant,214,3
7405,2022-09-29,SÖDERHAMN,Sofas & armchairs,145.0,44,Vlaams-Brabant,214,9
7405,2022-09-29,BESTÅ,Bookcases & shelving units,75.0,44,Vlaams-Brabant,214,8
7406,2022-05-06,ALGOT,Bookcases & shelving units,388.6,49,Vlaams-Brabant,687,2
7406,2022-05-06,PAX,Wardrobes,1550.0,49,Vlaams-Brabant,687,4
7406,2022-05-06,KUNGSHAMN,Sofas & armchairs,90.0,49,Vlaams-Brabant,687,2
7406,2022-05-06,EKEDALEN / EKEDALEN,Tables & desks,2345.0,49,Vlaams-Brabant,687,4
7406,2022-05-06,POÄNG,Chairs,179.0,49,Vlaams-Brabant,687,5
7407,2022-11-11,LINNMON / ALVARET,Tables & desks,439.0,42,Luxemburg,30,7
7407,2022-11-11,ELVARLI,Wardrobes,774.0,42,Luxemburg,30,7
7407,2022-11-11,NORRÅKER / NORRÅKER,Café furniture,1385.0,42,Luxemburg,30,4
7407,2022-11-11,TINGBY / NILSOVE,Chairs,2575.0,42,Luxemburg,30,8
7408,2022-05-05,NORRARYD,Café furniture,395.0,86,Luik,597,4
7408,2022-05-05,KALLAX,Bookcases & shelving units,350.0,86,Luik,597,5
7408,2022-05-05,DJUPVIK,Chairs,100.0,86,Luik,597,4
7408,2022-05-05,YPPERLIG,Chairs,195.0,86,Luik,597,4
7409,2022-05-16,LINNMON / LERBERG,Tables & desks,195.0,97,Luxemburg,751,4
7409,2022-05-16,NYHAMN,Beds,1445.0,97,Luxemburg,751,6
7409,2022-05-16,INGOLF,Children's furniture,275.0,97,Luxemburg,751,5
7409,2022-05-16,RIMFORSA,Trolleys,1995.0,97,Luxemburg,751,5
7410,2022-08-12,PÅHL,Children's furniture,125.0,24,Namen,504,9
7410,2022-08-12,BILLY,Bookcases & shelving units,370.0,24,Namen,504,5
7411,2022-06-05,STENSELE / NORRARYD,Café furniture,1340.0,51,Luik,593,3
7411,2022-06-05,FREKVENS,Tables & desks,101.5,51,Luik,593,7
7411,2022-06-05,BILLY / OXBERG,Cabinets & cupboards,385.0,51,Luik,593,2
7411,2022-06-05,HAVSTA,TV & media furniture,995.0,51,Luik,593,6
7412,2023-01-31,EMTEN,Sofas & armchairs,39.0,35,Waals-Brabant,323,1
7413,2022-10-17,ENERYDA,Cabinets & cupboards,35.0,74,Waals-Brabant,573,9
7413,2022-10-17,GERTON,Tables & desks,395.0,74,Waals-Brabant,573,9
7413,2022-10-17,GLASSVIK,TV & media furniture,175.0,74,Waals-Brabant,573,8
7414,2022-10-29,KULLABERG,Chairs,220.0,90,Henegouwen,769,8
7414,2022-10-29,MOLTE,Chairs,69.0,90,Henegouwen,769,2
7414,2022-10-29,VIMLE,Sofas & armchairs,775.0,90,Henegouwen,769,3
7414,2022-10-29,VALLENTUNA,Beds,4488.0,90,Henegouwen,769,4
7414,2022-10-29,TULLSTA,Sofas & armchairs,145.0,90,Henegouwen,769,3
7415,2022-07-14,STENSELE / RÖNNINGE,Café furniture,1140.0,68,Luxemburg,263,6
7415,2022-07-14,MALM,Tables & desks,375.0,68,Luxemburg,263,10
7415,2022-07-14,KIVIK,Sofas & armchairs,3800.0,68,Luxemburg,263,2
7416,2022-07-24,BEKANT,Tables & desks,545.0,67,Vlaams-Brabant,632,10
7416,2022-07-24,MELLTORP / TEODORES,Tables & desks,579.0,67,Vlaams-Brabant,632,7
7417,2022-03-24,BILLSBRO,Bookcases & shelving units,55.0,98,Namen,415,10
7417,2022-03-24,HAVSTA,Cabinets & cupboards,695.0,98,Namen,415,9
7417,2022-03-24,GRÖNLID,Sofas & armchairs,1795.0,98,Namen,415,1
7417,2022-03-24,ÄPPLARÖ,Outdoor furniture,745.0,98,Namen,415,4
7418,2022-12-11,STOCKSUND,Sofas & armchairs,2695.0,44,Vlaams-Brabant,570,2
7419,2022-05-08,LINNMON,Tables & desks,59.0,84,West-Vlaanderen,688,9
7419,2022-05-08,DELAKTIG,Sofas & armchairs,275.0,84,West-Vlaanderen,688,6
7420,2022-11-13,SJÄLLAND,Outdoor furniture,1727.0,96,Limburg,365,2
7420,2022-11-13,INGATORP / SAKARIAS,Chairs,4025.0,96,Limburg,365,3
7420,2022-11-13,KALLAX,Bookcases & shelving units,30.0,96,Limburg,365,9
7421,2023-02-12,VIMLE,Sofas & armchairs,540.0,35,Luxemburg,610,9
7421,2023-02-12,BRUSALI,Tables & desks,295.0,35,Luxemburg,610,4
7421,2023-02-12,EKET,Bookcases & shelving units,414.0,35,Luxemburg,610,2
7422,2022-11-02,ROTHULT,Chests of drawers & drawer units,95.0,58,West-Vlaanderen,579,9
7422,2022-11-02,DELAKTIG,Chairs,2350.0,58,West-Vlaanderen,579,9
7423,2022-11-18,GALANT,Bookcases & shelving units,695.0,48,Oost-Vlaanderen,492,9
7423,2022-11-18,NORDMELA,Chests of drawers & drawer units,636.0,48,Oost-Vlaanderen,492,8
7424,2022-07-27,VESKEN,Trolleys,39.0,60,Oost-Vlaanderen,83,4
7424,2022-07-27,LANGUR,Nursery furniture,110.0,60,Oost-Vlaanderen,83,5
7425,2022-10-28,LERHAMN,Tables & desks,589.0,38,Antwerpen,448,1
7426,2022-04-04,BRIMNES,Cabinets & cupboards,395.0,61,Oost-Vlaanderen,732,5
7426,2022-04-04,MAMMUT,Children's furniture,59.0,61,Oost-Vlaanderen,732,2
7426,2022-04-04,BRÅTHULT,Sofas & armchairs,1991.0,61,Oost-Vlaanderen,732,7
7426,2022-04-04,MÖRBYLÅNGA / BERNHARD,Tables & desks,5275.0,61,Oost-Vlaanderen,732,1
7427,2022-02-28,STENSELE,Café furniture,550.0,92,Limburg,356,4
7427,2022-02-28,EDVALLA,TV & media furniture,25.0,92,Limburg,356,9
7427,2022-02-28,ELVARLI,Wardrobes,1128.0,92,Limburg,356,3
7427,2022-02-28,RÅSHULT,Trolleys,125.0,92,Limburg,356,7
7428,2022-06-14,EKET,Bookcases & shelving units,625.0,69,Antwerpen,97,5
7428,2022-06-14,PAX,Wardrobes,2265.0,69,Antwerpen,97,8
7429,2023-01-21,FREKVENS,Outdoor furniture,619.0,55,Henegouwen,186,1
7430,2023-01-23,VALLENTUNA,Beds,4488.0,68,Antwerpen,248,8
7430,2023-01-23,LEIFARNE,Chairs,100.0,68,Antwerpen,248,5
7430,2023-01-23,VITTSJÖ,Tables & desks,554.0,68,Antwerpen,248,8
7430,2023-01-23,LOBERGET / BLYSKÄR,Chairs,155.0,68,Antwerpen,248,10
7431,2022-11-25,EKEDALEN / HENRIKSDAL,Chairs,2765.0,42,Luik,567,8
7432,2022-12-10,HAVSTEN,Sofas & armchairs,4070.0,87,Limburg,249,1
7433,2022-04-29,TULLSTA,Chairs,545.0,71,Namen,596,5
7433,2022-04-29,ÄPPLARÖ,Outdoor furniture,2275.0,71,Namen,596,5
7433,2022-04-29,BILLY / OXBERG,Cabinets & cupboards,915.0,71,Namen,596,8
7433,2022-04-29,BUSUNGE,Wardrobes,645.0,71,Namen,596,9
7434,2022-04-26,VADHOLMA,Trolleys,1895.0,73,Henegouwen,623,5
7435,2023-02-08,EKEDALEN / ODGER,Tables & desks,1975.0,60,Vlaams-Brabant,203,6
7435,2023-02-08,TROFAST,Nursery furniture,15.0,60,Vlaams-Brabant,203,4
7435,2023-02-08,LIDHULT,Beds,3340.0,60,Vlaams-Brabant,203,7
7436,2022-09-08,SNIGLAR,Nursery furniture,295.0,98,Henegouwen,45,8
7436,2022-09-08,KLIMPEN / TORSKLINT,Tables & desks,950.0,98,Henegouwen,45,5
7436,2022-09-08,HEMNES,Beds,1145.0,98,Henegouwen,45,10
7437,2023-02-06,BJÄRRED,TV & media furniture,49.0,56,Namen,458,2
7437,2023-02-06,LIXHULT,Cabinets & cupboards,643.0,56,Namen,458,7
7437,2023-02-06,GLASSVIK,TV & media furniture,175.0,56,Namen,458,1
7438,2022-09-01,SJÄLLAND,Outdoor furniture,356.0,56,Henegouwen,26,10
7438,2022-09-01,BLÅMES,Chairs,375.0,56,Henegouwen,26,2
7438,2022-09-01,LIDHULT,Sofas & armchairs,100.0,56,Henegouwen,26,10
7439,2022-05-23,ENERYDA,Cabinets & cupboards,35.0,44,Vlaams-Brabant,725,9
7439,2022-05-23,STUVA / FRITIDS,Beds,995.0,44,Vlaams-Brabant,725,7
7439,2022-05-23,GRÖNLID,Sofas & armchairs,7400.0,44,Vlaams-Brabant,725,6
7440,2022-07-28,KIVIK,Sofas & armchairs,2650.0,28,Vlaams-Brabant,945,1
7440,2022-07-28,RÅSKOG,Trolleys,189.0,28,Vlaams-Brabant,945,6
7440,2022-07-28,TORSKLINT,Tables & desks,100.0,28,Vlaams-Brabant,945,7
7441,2023-02-09,REGISSÖR,Tables & desks,745.0,70,Limburg,653,4
7441,2023-02-09,FLISAT,Children's furniture,139.0,70,Limburg,653,4
7441,2023-02-09,LÄTT,Children's furniture,135.0,70,Limburg,653,5
7442,2022-09-18,MORLIDEN,Bookcases & shelving units,200.0,28,Oost-Vlaanderen,714,2
7442,2022-09-18,EKET,Bookcases & shelving units,235.0,28,Oost-Vlaanderen,714,9
7442,2022-09-18,PAX,Wardrobes,3760.0,28,Oost-Vlaanderen,714,10
7443,2022-10-12,BESTÅ,Bookcases & shelving units,2470.0,45,West-Vlaanderen,404,4
7443,2022-10-12,TULLSTA,Sofas & armchairs,145.0,45,West-Vlaanderen,404,9
7444,2022-05-02,SUNDVIK,Tables & desks,175.0,39,Limburg,190,3
7444,2022-05-02,STOCKSUND,Sofas & armchairs,995.0,39,Limburg,190,1
7444,2022-05-02,BILLSBRO,TV & media furniture,15.0,39,Limburg,190,6
7445,2022-05-25,PAX / MEHAMN,Wardrobes,1725.0,19,Vlaams-Brabant,214,4
7446,2023-01-30,GRÖNLID,Chairs,1895.0,70,Namen,35,6
7446,2023-01-30,NORRÅKER / NORRARYD,Bar furniture,1266.0,70,Namen,35,8
7447,2022-12-12,HUSARÖ,Outdoor furniture,495.0,33,Vlaams-Brabant,308,10
7447,2022-12-12,HACKÅS,TV & media furniture,17.0,33,Vlaams-Brabant,308,4
7447,2022-12-12,MELLTORP / NILSOVE,Tables & desks,889.0,33,Vlaams-Brabant,308,2
7447,2022-12-12,BILLY / BOTTNA,Bookcases & shelving units,315.0,33,Vlaams-Brabant,308,4
7448,2022-03-30,UPPLEVA,TV & media furniture,145.0,19,West-Vlaanderen,149,10
7448,2022-03-30,VEDBO,Chairs,695.0,19,West-Vlaanderen,149,4
7448,2022-03-30,SLÄKT,Beds,375.0,19,West-Vlaanderen,149,3
7449,2022-07-28,KALLAX,Bookcases & shelving units,595.0,96,Limburg,295,6
7449,2022-07-28,FIXA,Cabinets & cupboards,5.6,96,Limburg,295,9
7449,2022-07-28,EKET,Bookcases & shelving units,175.0,96,Limburg,295,1
7449,2022-07-28,BROR,Bookcases & shelving units,15.0,96,Limburg,295,1
7449,2022-07-28,JUSTINA,Chairs,19.0,96,Limburg,295,1
7450,2022-11-05,PLATSA,Beds,2111.0,84,Oost-Vlaanderen,817,6
7450,2022-11-05,BRIMNES,Sofas & armchairs,1685.0,84,Oost-Vlaanderen,817,4
7450,2022-11-05,BESTÅ,Bookcases & shelving units,2710.0,84,Oost-Vlaanderen,817,10
7451,2023-01-05,BÖRJE,Chairs,175.0,68,Luxemburg,534,1
7451,2023-01-05,ERIK,Chests of drawers & drawer units,395.0,68,Luxemburg,534,9
7451,2023-01-05,UPPLEVA,TV & media furniture,145.0,68,Luxemburg,534,1
7452,2022-12-19,ELVARLI,Wardrobes,678.0,60,Limburg,21,8
7452,2022-12-19,EKET,Bookcases & shelving units,347.0,60,Limburg,21,7
7452,2022-12-19,VITTSJÖ,Tables & desks,609.0,60,Limburg,21,2
7452,2022-12-19,HAVSTA,"Sideboards, buffets & console tables",1395.0,60,Limburg,21,6
7452,2022-12-19,LANDSKRONA,Sofas & armchairs,5495.0,60,Limburg,21,9
7453,2022-07-19,GAMLARED,Tables & desks,395.0,62,Namen,518,3
7453,2022-07-19,MELLTORP / TEODORES,Tables & desks,289.0,62,Namen,518,1
7453,2022-07-19,SETSKOG,Tables & desks,159.0,62,Namen,518,3
7453,2022-07-19,LÅNGFJÄLL,Chairs,745.0,62,Namen,518,8
7454,2022-05-24,LÅNGFJÄLL,Chairs,695.0,86,Waals-Brabant,920,6
7454,2022-05-24,VIMLE,Beds,3355.0,86,Waals-Brabant,920,7
7454,2022-05-24,STUVA / FÖLJA,Beds,985.0,86,Waals-Brabant,920,9
7454,2022-05-24,LANGUR,Children's furniture,235.0,86,Waals-Brabant,920,7
7455,2022-11-08,NORDLI,Chests of drawers & drawer units,320.0,70,Namen,110,7
7455,2022-11-08,LUNNARP,Tables & desks,159.0,70,Namen,110,6
7455,2022-11-08,BESTÅ,TV & media furniture,920.0,70,Namen,110,7
7456,2022-04-14,VALLENTUNA,Sofas & armchairs,80.0,85,Namen,539,3
7456,2022-04-14,MALSJÖ,Cabinets & cupboards,1276.0,85,Namen,539,1
7456,2022-04-14,EKEDALEN,Bar furniture,796.0,85,Namen,539,4
7456,2022-04-14,BESTÅ,Bookcases & shelving units,1155.0,85,Namen,539,9
7457,2022-07-15,BESTÅ,Bookcases & shelving units,595.0,34,Namen,969,6
7458,2022-11-10,GULLIVER,Beds,595.0,74,Luxemburg,936,5
7458,2022-11-10,MALM,Beds,1595.0,74,Luxemburg,936,3
7458,2022-11-10,NYBODA,Tables & desks,375.0,74,Luxemburg,936,3
7458,2022-11-10,NORDLI,Chests of drawers & drawer units,960.0,74,Luxemburg,936,6
7458,2022-11-10,LYCKSELE MURBO,Sofas & armchairs,1545.0,74,Luxemburg,936,2
7459,2022-12-23,BERGHALLA,Bookcases & shelving units,22.0,83,Antwerpen,4,5
7459,2022-12-23,VIMLE,Sofas & armchairs,685.0,83,Antwerpen,4,4
7459,2022-12-23,ÄPPLARÖ,Outdoor furniture,395.0,83,Antwerpen,4,4
7459,2022-12-23,JONAXEL,Bookcases & shelving units,135.0,83,Antwerpen,4,4
7459,2022-12-23,LINNMON / GODVIN,Tables & desks,215.0,83,Antwerpen,4,5
7460,2022-12-12,LISTERBY,Tables & desks,395.0,96,Antwerpen,920,5
7460,2022-12-12,IDÅSEN,"Sideboards, buffets & console tables",1495.0,96,Antwerpen,920,7
7461,2022-04-27,PAX,Wardrobes,1260.0,94,Waals-Brabant,397,2
7461,2022-04-27,ORRNÄS,Cabinets & cupboards,29.0,94,Waals-Brabant,397,10
7461,2022-04-27,BESTÅ / EKET,Cabinets & cupboards,1719.0,94,Waals-Brabant,397,7
7461,2022-04-27,IVAR,Bookcases & shelving units,1745.0,94,Waals-Brabant,397,9
7462,2022-04-25,BRIMNES,TV & media furniture,1265.0,40,Henegouwen,937,7
7463,2022-06-25,LANGUR,Children's furniture,235.0,69,Luxemburg,257,2
7463,2022-06-25,RÅSKOG,Tables & desks,189.0,69,Luxemburg,257,1
7463,2022-06-25,IVAR,Bookcases & shelving units,25.0,69,Luxemburg,257,5
7463,2022-06-25,GRÖNLID,Sofas & armchairs,900.0,69,Luxemburg,257,1
7463,2022-06-25,FANBYN,Chairs,295.0,69,Luxemburg,257,5
7464,2023-02-16,BEKANT,Tables & desks,1769.0,87,Vlaams-Brabant,654,7
7464,2023-02-16,IVAR,Bookcases & shelving units,625.0,87,Vlaams-Brabant,654,5
7464,2023-02-16,BAGGANÄS,TV & media furniture,35.0,87,Vlaams-Brabant,654,1
7464,2023-02-16,ÄPPLARÖ,Outdoor furniture,205.0,87,Vlaams-Brabant,654,7
7464,2023-02-16,KORNSJÖ,Tables & desks,195.0,87,Vlaams-Brabant,654,2
7465,2022-03-08,STUVA / FÖLJA,Nursery furniture,985.0,80,West-Vlaanderen,604,4
7465,2022-03-08,GRÖNLID,Beds,7610.0,80,West-Vlaanderen,604,3
7465,2022-03-08,IKEA PS 2017,Trolleys,346.5,80,West-Vlaanderen,604,10
7465,2022-03-08,ÖNSKLIG,Nursery furniture,59.0,80,West-Vlaanderen,604,4
7466,2023-01-01,KALLAX,Room dividers,725.0,28,Henegouwen,350,8
7467,2023-01-24,BAGGANÄS,Bookcases & shelving units,27.0,72,Luxemburg,447,2
7467,2023-01-24,MYDAL,Beds,795.0,72,Luxemburg,447,4
7467,2023-01-24,FRÖSÖN/DUVHOLMEN,Outdoor furniture,59.0,72,Luxemburg,447,2
7468,2023-02-11,RÖDEBY,Sofas & armchairs,69.0,68,Limburg,860,9
7468,2023-02-11,NOTVIKEN,TV & media furniture,60.0,68,Limburg,860,2
7468,2023-02-11,EKTORP,Sofas & armchairs,395.0,68,Limburg,860,2
